ROLE,PROJECT_NAME,PROJECT_DURATION,PROJECT_CATEGORY,ALLOCATION_DURATION,ACTIVITY,MON,TUE,WED,THUR,FRI,SAT,SUN,TOTAL_WEEK_HOURS,HOURS_OVER_OR_UNDER,ATTENDANCE_REGULARIZATION,FEEDBACK_SCORE,PROJECT_START_DATE_DAY,PROJECT_START_DATE_MONTH,PROJECT_START_DATE_YEAR,PROJECT_END_DATE_DAY,PROJECT_END_DATE_MONTH,PROJECT_END_DATE_YEAR,ALLOCATION_START_DAY,ALLOCATION_START_MONTH,ALLOCATION_START_YEAR,ALLOCATION_END_DAY,ALLOCATION_END_MONTH,ALLOCATION_END_YEAR,WEEK_START_DAY,WEEK_START_MONTH,WEEK_START_YEAR,WEEK_END_DAY,WEEK_END_MONTH,WEEK_END_YEAR,project_category
2,0,35,0,35,1,1.0,3.0,8.0,11.0,5.0,3.0,11.0,42.0,2.0,0,1.3333333333333333,2023,05,08,2023,06,12,03,04,2024,08,05,2024,2023,11,14,2023,11,21,0
2,2,28,0,28,1,1.0,2.0,8.0,1.0,10.0,3.0,12.0,37.0,-3.0,0,3.1666666666666665,2023,11,12,2023,12,10,06,03,2024,03,04,2024,2023,12,04,2023,12,11,0
0,2,14,1,28,0,10.0,11.0,12.0,7.0,3.0,2.0,5.0,50.0,10.0,0,2.5,2024,04,20,2024,05,04,26,05,2023,23,06,2023,2023,08,25,2023,09,01,1
0,1,35,0,42,0,11.0,6.0,2.0,2.0,10.0,6.0,12.0,49.0,9.0,0,2.6666666666666665,2023,11,11,2023,12,16,19,01,2024,01,03,2024,2023,06,24,2023,07,01,0
2,2,42,0,35,2,11.0,12.0,7.0,9.0,3.0,6.0,5.0,53.0,13.0,0,2.8333333333333335,2023,12,20,2024,01,31,26,08,2023,30,09,2023,2024,03,02,2024,03,09,0
2,2,35,0,35,1,10.0,12.0,10.0,5.0,8.0,9.0,5.0,59.0,19.0,0,2.8333333333333335,2023,08,27,2023,10,01,03,05,2023,07,06,2023,2023,05,03,2023,05,10,0
1,2,28,0,21,1,8.0,9.0,6.0,2.0,9.0,3.0,8.0,45.0,5.0,0,3.3333333333333335,2024,04,05,2024,05,03,22,08,2023,12,09,2023,2023,12,24,2023,12,31,0
3,2,35,0,42,2,6.0,8.0,10.0,3.0,1.0,2.0,9.0,39.0,-1.0,0,2.6666666666666665,2024,03,19,2024,04,23,23,03,2024,04,05,2024,2023,05,14,2023,05,21,0
2,2,14,1,42,0,2.0,8.0,11.0,8.0,3.0,2.0,2.0,36.0,-4.0,0,2.1666666666666665,2023,08,17,2023,08,31,28,08,2023,09,10,2023,2023,07,03,2023,07,10,1
0,2,28,0,21,0,4.0,8.0,3.0,5.0,6.0,6.0,6.0,38.0,-2.0,0,2.1666666666666665,2023,06,04,2023,07,02,26,06,2023,17,07,2023,2024,01,31,2024,02,07,0
0,2,42,0,14,1,7.0,12.0,3.0,4.0,1.0,4.0,1.0,32.0,-8.0,1,2.3333333333333335,2024,02,08,2024,03,21,09,11,2023,23,11,2023,2024,04,08,2024,04,15,0
2,2,14,1,21,1,7.0,3.0,2.0,5.0,10.0,9.0,6.0,42.0,2.0,0,3.0,2023,11,20,2023,12,04,24,06,2023,15,07,2023,2023,08,06,2023,08,13,1
3,2,28,0,28,1,5.0,5.0,1.0,3.0,6.0,8.0,6.0,34.0,-6.0,1,2.3333333333333335,2023,09,03,2023,10,01,21,12,2023,18,01,2024,2024,03,17,2024,03,24,0
2,0,21,0,42,2,6.0,6.0,9.0,12.0,12.0,4.0,1.0,50.0,10.0,0,3.5,2024,01,24,2024,02,14,01,06,2023,13,07,2023,2023,09,14,2023,09,21,0
2,2,35,0,21,0,7.0,2.0,6.0,3.0,8.0,6.0,7.0,39.0,-1.0,0,2.8333333333333335,2023,06,04,2023,07,09,24,05,2023,14,06,2023,2023,11,21,2023,11,28,0
0,0,35,0,42,0,11.0,6.0,2.0,2.0,10.0,6.0,12.0,49.0,9.0,0,2.6666666666666665,2024,03,18,2024,04,22,19,01,2024,01,03,2024,2023,06,24,2023,07,01,0
2,2,28,0,14,1,8.0,9.0,5.0,9.0,10.0,7.0,6.0,54.0,14.0,0,3.5,2023,11,02,2023,11,30,06,04,2024,20,04,2024,2023,04,18,2023,04,25,0
1,2,35,0,28,0,10.0,2.0,8.0,8.0,5.0,4.0,2.0,39.0,-1.0,0,3.0,2023,04,22,2023,05,27,18,03,2024,15,04,2024,2023,12,01,2023,12,08,0
1,2,28,0,21,0,10.0,3.0,9.0,5.0,6.0,4.0,3.0,40.0,0.0,0,3.0,2024,04,05,2024,05,03,22,08,2023,12,09,2023,2024,04,01,2024,04,08,0
2,2,35,0,35,1,4.0,11.0,8.0,12.0,3.0,9.0,2.0,49.0,9.0,0,3.1666666666666665,2023,08,03,2023,09,07,31,03,2024,05,05,2024,2023,11,07,2023,11,14,0
2,2,42,0,35,1,12.0,7.0,9.0,10.0,5.0,9.0,5.0,57.0,17.0,0,2.6666666666666665,2023,05,21,2023,07,02,23,12,2023,27,01,2024,2023,10,20,2023,10,27,0
2,2,42,0,21,2,8.0,1.0,7.0,12.0,5.0,5.0,2.0,40.0,0.0,0,2.6666666666666665,2023,09,30,2023,11,11,05,09,2023,26,09,2023,2023,11,27,2023,12,04,0
2,2,35,0,21,0,9.0,12.0,6.0,9.0,7.0,2.0,6.0,51.0,11.0,0,3.5,2024,03,19,2024,04,23,11,08,2023,01,09,2023,2023,09,14,2023,09,21,0
0,2,42,0,42,2,2.0,12.0,11.0,10.0,10.0,2.0,1.0,48.0,8.0,0,2.6666666666666665,2024,02,28,2024,04,10,19,01,2024,01,03,2024,2023,09,21,2023,09,28,0
2,2,35,0,21,2,1.0,1.0,3.0,4.0,2.0,1.0,5.0,17.0,-23.0,1,1.8333333333333333,2024,04,02,2024,05,07,21,10,2023,11,11,2023,2023,12,18,2023,12,25,0
2,2,28,0,21,1,5.0,9.0,6.0,8.0,5.0,5.0,4.0,42.0,2.0,0,3.1666666666666665,2023,06,04,2023,07,02,11,08,2023,01,09,2023,2023,05,19,2023,05,26,0
3,2,42,0,28,1,11.0,1.0,11.0,5.0,8.0,1.0,1.0,38.0,-2.0,0,2.6666666666666665,2023,04,14,2023,05,26,01,01,2024,29,01,2024,2023,07,22,2023,07,29,0
2,0,28,0,14,1,8.0,9.0,5.0,9.0,10.0,7.0,6.0,54.0,14.0,0,4.0,2024,02,16,2024,03,15,06,04,2024,20,04,2024,2023,04,18,2023,04,25,0
1,2,28,0,21,2,7.0,6.0,6.0,9.0,9.0,2.0,7.0,46.0,6.0,0,3.3333333333333335,2024,04,05,2024,05,03,22,08,2023,12,09,2023,2023,08,20,2023,08,27,0
1,2,14,1,14,0,10.0,3.0,9.0,5.0,9.0,5.0,8.0,49.0,9.0,0,3.1666666666666665,2024,01,29,2024,02,12,09,09,2023,23,09,2023,2024,03,31,2024,04,07,1
0,2,28,0,21,1,12.0,11.0,8.0,5.0,12.0,3.0,2.0,53.0,13.0,0,3.6666666666666665,2023,06,04,2023,07,02,26,06,2023,17,07,2023,2023,09,23,2023,09,30,0
1,2,35,0,21,2,1.0,12.0,2.0,1.0,6.0,6.0,8.0,36.0,-4.0,0,3.3333333333333335,2023,08,17,2023,09,21,22,08,2023,12,09,2023,2023,08,12,2023,08,19,0
1,0,35,0,28,2,5.0,4.0,1.0,1.0,5.0,9.0,1.0,26.0,-14.0,1,2.1666666666666665,2024,02,19,2024,03,25,27,05,2023,24,06,2023,2024,01,25,2024,02,01,0
1,0,35,0,28,1,1.0,12.0,6.0,7.0,3.0,8.0,4.0,41.0,1.0,0,2.5,2023,05,08,2023,06,12,09,10,2023,06,11,2023,2023,12,02,2023,12,09,0
2,2,21,0,21,0,11.0,12.0,3.0,10.0,7.0,1.0,2.0,46.0,6.0,0,2.8333333333333335,2024,04,20,2024,05,11,18,02,2024,10,03,2024,2023,10,10,2023,10,17,0
0,2,35,0,21,2,6.0,8.0,10.0,3.0,1.0,2.0,9.0,39.0,-1.0,0,3.6666666666666665,2024,03,19,2024,04,23,26,06,2023,17,07,2023,2023,05,14,2023,05,21,0
0,0,42,0,14,0,5.0,5.0,8.0,9.0,10.0,9.0,6.0,52.0,12.0,0,2.8333333333333335,2024,03,19,2024,04,30,17,01,2024,31,01,2024,2024,02,27,2024,03,05,0
2,0,28,0,21,2,3.0,7.0,11.0,9.0,1.0,10.0,8.0,49.0,9.0,0,3.1666666666666665,2023,07,07,2023,08,04,11,08,2023,01,09,2023,2023,04,25,2023,05,02,0
0,2,42,0,14,1,5.0,9.0,1.0,6.0,10.0,11.0,10.0,52.0,12.0,0,3.5,2024,03,11,2024,04,22,28,08,2023,11,09,2023,2024,01,11,2024,01,18,0
1,0,28,0,28,2,7.0,2.0,8.0,3.0,12.0,6.0,6.0,44.0,4.0,0,3.1666666666666665,2023,07,23,2023,08,20,09,10,2023,06,11,2023,2024,01,11,2024,01,18,0
2,2,28,0,21,0,7.0,8.0,7.0,2.0,3.0,3.0,5.0,35.0,-5.0,0,3.5,2023,06,04,2023,07,02,11,08,2023,01,09,2023,2023,08,17,2023,08,24,0
1,2,21,0,21,2,7.0,6.0,6.0,9.0,9.0,2.0,7.0,46.0,6.0,0,3.0,2024,04,20,2024,05,11,22,08,2023,12,09,2023,2023,08,20,2023,08,27,0
0,2,42,0,35,2,6.0,6.0,7.0,2.0,11.0,10.0,3.0,45.0,5.0,0,3.0,2023,04,14,2023,05,26,21,11,2023,26,12,2023,2024,03,25,2024,04,01,0
2,2,28,0,14,0,8.0,7.0,8.0,5.0,10.0,1.0,10.0,49.0,9.0,0,3.3333333333333335,2023,12,04,2024,01,01,21,05,2023,04,06,2023,2023,06,20,2023,06,27,0
0,2,21,0,35,0,5.0,9.0,1.0,7.0,7.0,3.0,8.0,40.0,0.0,0,3.6666666666666665,2023,06,25,2023,07,16,27,05,2023,01,07,2023,2023,11,30,2023,12,07,0
2,2,14,1,14,1,9.0,12.0,6.0,1.0,6.0,9.0,11.0,54.0,14.0,0,4.0,2023,06,20,2023,07,04,06,04,2024,20,04,2024,2023,11,16,2023,11,23,1
2,0,35,0,35,1,1.0,12.0,6.0,7.0,3.0,8.0,4.0,41.0,1.0,0,1.3333333333333333,2023,05,08,2023,06,12,03,04,2024,08,05,2024,2023,12,02,2023,12,09,0
0,2,35,0,21,1,1.0,2.0,8.0,10.0,5.0,5.0,3.0,34.0,-6.0,1,2.8333333333333335,2023,06,04,2023,07,09,28,11,2023,19,12,2023,2023,11,21,2023,11,28,0
2,0,28,0,21,2,6.0,8.0,10.0,3.0,1.0,2.0,9.0,39.0,-1.0,0,3.5,2023,07,07,2023,08,04,11,08,2023,01,09,2023,2023,05,14,2023,05,21,0
2,2,28,0,14,0,3.0,5.0,9.0,9.0,9.0,11.0,6.0,52.0,12.0,0,3.1666666666666665,2024,03,30,2024,04,27,09,10,2023,23,10,2023,2023,12,10,2023,12,17,0
0,2,21,0,35,0,10.0,2.0,5.0,5.0,11.0,7.0,3.0,43.0,3.0,0,3.8333333333333335,2023,07,01,2023,07,22,23,01,2024,27,02,2024,2023,06,19,2023,06,26,0
0,2,35,0,14,0,10.0,11.0,7.0,4.0,9.0,3.0,2.0,46.0,6.0,0,3.6666666666666665,2023,04,13,2023,05,18,02,10,2023,16,10,2023,2023,06,29,2023,07,06,0
0,0,35,0,14,0,9.0,11.0,9.0,3.0,12.0,3.0,10.0,57.0,17.0,0,2.8333333333333335,2023,04,10,2023,05,15,17,01,2024,31,01,2024,2023,08,08,2023,08,15,0
2,0,28,0,35,2,11.0,1.0,5.0,7.0,11.0,4.0,5.0,44.0,4.0,0,3.3333333333333335,2024,01,30,2024,02,27,12,03,2024,16,04,2024,2023,06,05,2023,06,12,0
0,2,42,0,35,1,8.0,10.0,10.0,9.0,1.0,3.0,6.0,47.0,7.0,0,2.6666666666666665,2023,06,18,2023,07,30,19,09,2023,24,10,2023,2023,07,08,2023,07,15,0
2,0,28,0,35,1,9.0,12.0,6.0,1.0,6.0,9.0,11.0,54.0,14.0,0,2.8333333333333335,2024,02,16,2024,03,15,12,03,2024,16,04,2024,2023,11,16,2023,11,23,0
2,0,35,0,35,1,11.0,12.0,3.0,12.0,9.0,5.0,4.0,56.0,16.0,0,1.3333333333333333,2023,05,08,2023,06,12,03,04,2024,08,05,2024,2024,02,24,2024,03,02,0
0,2,14,1,35,0,12.0,12.0,6.0,5.0,5.0,10.0,2.0,52.0,12.0,0,3.0,2024,01,29,2024,02,12,17,10,2023,21,11,2023,2024,02,29,2024,03,07,1
3,0,28,0,42,2,6.0,8.0,10.0,3.0,1.0,2.0,9.0,39.0,-1.0,0,3.6666666666666665,2023,07,07,2023,08,04,23,03,2024,04,05,2024,2023,05,14,2023,05,21,0
2,2,35,0,21,2,12.0,3.0,3.0,11.0,4.0,10.0,3.0,46.0,6.0,0,3.0,2024,01,24,2024,02,28,03,07,2023,24,07,2023,2024,02,17,2024,02,24,0
2,2,14,1,42,0,1.0,2.0,9.0,1.0,1.0,1.0,8.0,23.0,-17.0,1,2.0,2023,06,13,2023,06,27,08,08,2023,19,09,2023,2024,02,04,2024,02,11,1
2,0,28,0,35,1,10.0,5.0,7.0,5.0,1.0,10.0,10.0,48.0,8.0,0,1.3333333333333333,2023,07,23,2023,08,20,03,04,2024,08,05,2024,2024,01,17,2024,01,24,0
1,0,28,0,28,1,1.0,3.0,8.0,11.0,5.0,3.0,11.0,42.0,2.0,0,3.1666666666666665,2023,07,23,2023,08,20,09,10,2023,06,11,2023,2023,11,14,2023,11,21,0
2,0,28,0,14,1,8.0,9.0,5.0,9.0,10.0,7.0,6.0,54.0,14.0,0,3.5,2024,01,30,2024,02,27,06,04,2024,20,04,2024,2023,04,18,2023,04,25,0
0,0,42,0,35,0,7.0,4.0,4.0,11.0,1.0,1.0,9.0,37.0,-3.0,0,3.0,2023,11,17,2023,12,29,09,04,2023,14,05,2023,2024,03,25,2024,04,01,0
0,2,28,0,28,1,8.0,12.0,7.0,8.0,10.0,1.0,4.0,50.0,10.0,0,2.5,2023,06,02,2023,06,30,27,02,2024,26,03,2024,2024,01,25,2024,02,01,0
1,2,21,0,28,1,10.0,5.0,7.0,5.0,1.0,10.0,10.0,48.0,8.0,0,3.6666666666666665,2024,01,28,2024,02,18,09,10,2023,06,11,2023,2024,01,17,2024,01,24,0
2,2,42,0,21,1,4.0,12.0,7.0,11.0,10.0,6.0,6.0,56.0,16.0,0,3.0,2024,03,10,2024,04,21,18,09,2023,09,10,2023,2024,02,10,2024,02,17,0
2,2,21,0,21,1,8.0,9.0,6.0,2.0,9.0,3.0,8.0,45.0,5.0,0,2.8333333333333335,2024,04,20,2024,05,11,18,02,2024,10,03,2024,2023,12,24,2023,12,31,0
3,2,28,0,42,0,10.0,7.0,1.0,6.0,12.0,2.0,2.0,40.0,0.0,0,3.6666666666666665,2023,12,30,2024,01,27,10,01,2024,21,02,2024,2023,06,22,2023,06,29,0
2,2,14,1,35,1,12.0,9.0,2.0,10.0,3.0,1.0,2.0,39.0,-1.0,0,2.8333333333333335,2023,07,07,2023,07,21,26,08,2023,30,09,2023,2023,05,17,2023,05,24,1
1,0,28,0,28,2,7.0,2.0,8.0,3.0,12.0,6.0,6.0,44.0,4.0,0,3.6666666666666665,2023,07,23,2023,08,20,09,10,2023,06,11,2023,2024,01,11,2024,01,18,0
0,2,35,0,21,0,5.0,9.0,11.0,10.0,7.0,5.0,4.0,51.0,11.0,0,3.6666666666666665,2024,03,19,2024,04,23,26,06,2023,17,07,2023,2023,12,29,2024,01,05,0
2,2,35,0,21,0,5.0,9.0,11.0,10.0,7.0,5.0,4.0,51.0,11.0,0,3.1666666666666665,2024,03,19,2024,04,23,11,08,2023,01,09,2023,2023,12,29,2024,01,05,0
2,2,14,1,28,2,9.0,6.0,5.0,12.0,9.0,5.0,10.0,56.0,16.0,0,2.6666666666666665,2023,12,01,2023,12,15,17,07,2023,14,08,2023,2023,11,27,2023,12,04,1
2,0,28,0,21,1,5.0,9.0,6.0,8.0,5.0,5.0,4.0,42.0,2.0,0,3.5,2023,07,07,2023,08,04,11,08,2023,01,09,2023,2023,05,19,2023,05,26,0
2,0,28,0,21,2,3.0,7.0,11.0,9.0,1.0,10.0,8.0,49.0,9.0,0,3.5,2023,07,07,2023,08,04,11,08,2023,01,09,2023,2023,04,25,2023,05,02,0
0,2,28,0,21,0,3.0,9.0,4.0,2.0,7.0,9.0,2.0,36.0,-4.0,0,2.6666666666666665,2023,08,10,2023,09,07,24,09,2023,15,10,2023,2023,09,28,2023,10,05,0
2,2,42,0,42,1,11.0,9.0,10.0,9.0,2.0,2.0,3.0,46.0,6.0,0,2.1666666666666665,2023,08,01,2023,09,12,28,04,2023,09,06,2023,2023,07,16,2023,07,23,0
2,1,21,0,21,0,6.0,10.0,9.0,8.0,2.0,8.0,7.0,50.0,10.0,0,3.3333333333333335,2023,04,15,2023,05,06,09,08,2023,30,08,2023,2024,01,26,2024,02,02,0
1,2,21,0,28,1,1.0,3.0,8.0,11.0,5.0,3.0,11.0,42.0,2.0,0,3.1666666666666665,2024,01,28,2024,02,18,09,10,2023,06,11,2023,2023,11,14,2023,11,21,0
2,2,14,1,28,1,6.0,11.0,5.0,11.0,2.0,9.0,8.0,52.0,12.0,0,3.0,2023,08,17,2023,08,31,13,07,2023,10,08,2023,2023,11,17,2023,11,24,1
2,2,35,0,21,0,1.0,3.0,10.0,3.0,12.0,7.0,1.0,37.0,-3.0,0,3.0,2023,06,08,2023,07,13,19,02,2024,11,03,2024,2023,10,11,2023,10,18,0
0,0,35,0,21,0,5.0,9.0,11.0,10.0,7.0,5.0,4.0,51.0,11.0,0,2.1666666666666665,2023,05,03,2023,06,07,26,06,2023,17,07,2023,2023,12,29,2024,01,05,0
2,0,35,0,21,1,5.0,9.0,6.0,8.0,5.0,5.0,4.0,42.0,2.0,0,3.5,2023,05,03,2023,06,07,11,08,2023,01,09,2023,2023,05,19,2023,05,26,0
3,0,21,0,35,2,3.0,3.0,3.0,10.0,9.0,3.0,8.0,39.0,-1.0,0,2.6666666666666665,2024,01,24,2024,02,14,15,06,2023,20,07,2023,2023,09,03,2023,09,10,0
0,2,21,0,35,1,5.0,1.0,3.0,12.0,6.0,5.0,2.0,34.0,-6.0,1,2.1666666666666665,2023,06,25,2023,07,16,27,05,2023,01,07,2023,2023,06,09,2023,06,16,0
2,0,28,0,14,2,11.0,1.0,5.0,7.0,11.0,4.0,5.0,44.0,4.0,0,3.5,2024,01,30,2024,02,27,06,04,2024,20,04,2024,2023,06,05,2023,06,12,0
3,2,42,0,14,1,7.0,12.0,3.0,4.0,1.0,4.0,1.0,32.0,-8.0,1,2.5,2024,01,29,2024,03,11,21,10,2023,04,11,2023,2024,04,08,2024,04,15,0
3,2,28,0,42,0,5.0,9.0,11.0,10.0,7.0,5.0,4.0,51.0,11.0,0,2.6666666666666665,2023,06,04,2023,07,02,23,03,2024,04,05,2024,2023,12,29,2024,01,05,0
3,1,42,0,21,2,10.0,2.0,10.0,2.0,5.0,5.0,5.0,39.0,-1.0,0,3.5,2023,12,09,2024,01,20,21,05,2023,11,06,2023,2024,03,18,2024,03,25,0
2,2,14,1,14,0,9.0,10.0,10.0,4.0,4.0,10.0,12.0,59.0,19.0,0,3.1666666666666665,2023,12,26,2024,01,09,11,12,2023,25,12,2023,2024,01,20,2024,01,27,1
1,0,35,0,28,1,11.0,12.0,3.0,12.0,9.0,5.0,4.0,56.0,16.0,0,3.1666666666666665,2023,05,08,2023,06,12,09,10,2023,06,11,2023,2024,02,24,2024,03,02,0
3,0,28,0,42,0,7.0,8.0,7.0,2.0,3.0,3.0,5.0,35.0,-5.0,0,3.6666666666666665,2023,07,07,2023,08,04,23,03,2024,04,05,2024,2023,08,17,2023,08,24,0
2,2,14,1,14,2,1.0,6.0,11.0,8.0,12.0,9.0,6.0,53.0,13.0,0,3.5,2023,12,26,2024,01,09,11,12,2023,25,12,2023,2023,11,13,2023,11,20,1
0,2,42,0,14,2,6.0,3.0,8.0,4.0,4.0,10.0,7.0,42.0,2.0,0,2.0,2023,07,08,2023,08,19,04,06,2023,18,06,2023,2023,06,12,2023,06,19,0
2,0,28,0,14,1,5.0,3.0,2.0,8.0,8.0,9.0,1.0,36.0,-4.0,0,4.0,2024,02,16,2024,03,15,06,04,2024,20,04,2024,2023,09,14,2023,09,21,0
2,2,35,0,21,1,5.0,9.0,6.0,8.0,5.0,5.0,4.0,42.0,2.0,0,3.1666666666666665,2024,03,19,2024,04,23,11,08,2023,01,09,2023,2023,05,19,2023,05,26,0
2,0,14,1,21,2,12.0,3.0,3.0,11.0,4.0,10.0,3.0,46.0,6.0,0,3.6666666666666665,2023,09,05,2023,09,19,17,10,2023,07,11,2023,2024,02,17,2024,02,24,1
2,2,35,0,21,0,7.0,8.0,7.0,2.0,3.0,3.0,5.0,35.0,-5.0,0,3.1666666666666665,2024,03,19,2024,04,23,11,08,2023,01,09,2023,2023,08,17,2023,08,24,0
0,2,21,0,28,1,5.0,1.0,3.0,12.0,6.0,5.0,2.0,34.0,-6.0,1,3.1666666666666665,2023,06,25,2023,07,16,18,11,2023,16,12,2023,2023,06,09,2023,06,16,0
2,0,14,1,14,2,1.0,3.0,11.0,6.0,6.0,11.0,7.0,45.0,5.0,0,3.1666666666666665,2023,08,17,2023,08,31,11,12,2023,25,12,2023,2023,04,27,2023,05,04,1
3,1,14,1,42,2,9.0,11.0,10.0,3.0,5.0,7.0,5.0,50.0,10.0,0,3.5,2023,10,06,2023,10,20,01,03,2024,12,04,2024,2024,01,09,2024,01,16,1
2,2,35,0,14,0,8.0,7.0,8.0,5.0,10.0,1.0,10.0,49.0,9.0,0,3.3333333333333335,2023,06,28,2023,08,02,21,05,2023,04,06,2023,2023,06,20,2023,06,27,0
3,0,21,0,35,2,7.0,7.0,10.0,10.0,1.0,11.0,5.0,51.0,11.0,0,2.6666666666666665,2024,01,24,2024,02,14,15,06,2023,20,07,2023,2023,12,13,2023,12,20,0
1,2,14,1,42,0,7.0,3.0,4.0,8.0,3.0,7.0,4.0,36.0,-4.0,0,2.5,2024,01,30,2024,02,13,22,12,2023,02,02,2024,2023,12,23,2023,12,30,1
3,2,42,0,42,0,8.0,11.0,8.0,10.0,7.0,10.0,6.0,60.0,20.0,0,2.3333333333333335,2024,01,22,2024,03,04,01,03,2024,12,04,2024,2023,12,23,2023,12,30,0
3,2,42,0,14,1,12.0,1.0,8.0,7.0,10.0,1.0,2.0,41.0,1.0,0,2.3333333333333335,2024,03,27,2024,05,08,01,08,2023,15,08,2023,2023,05,11,2023,05,18,0
0,2,28,0,14,0,10.0,11.0,7.0,4.0,9.0,3.0,2.0,46.0,6.0,0,3.0,2023,06,02,2023,06,30,02,10,2023,16,10,2023,2023,06,29,2023,07,06,0
2,0,28,0,21,1,8.0,9.0,4.0,5.0,4.0,2.0,9.0,41.0,1.0,0,3.0,2023,07,01,2023,07,29,03,07,2023,24,07,2023,2023,12,26,2024,01,02,0
1,2,21,0,21,0,11.0,12.0,3.0,10.0,7.0,1.0,2.0,46.0,6.0,0,3.0,2024,04,20,2024,05,11,22,08,2023,12,09,2023,2023,10,10,2023,10,17,0
2,0,14,1,21,0,11.0,12.0,3.0,10.0,7.0,1.0,2.0,46.0,6.0,0,2.8333333333333335,2023,04,14,2023,04,28,18,02,2024,10,03,2024,2023,10,10,2023,10,17,1
2,2,14,1,14,2,1.0,3.0,11.0,6.0,6.0,11.0,7.0,45.0,5.0,0,3.1666666666666665,2023,12,24,2024,01,07,11,12,2023,25,12,2023,2023,04,27,2023,05,04,1
2,2,14,1,14,2,1.0,6.0,11.0,8.0,12.0,9.0,6.0,53.0,13.0,0,3.5,2024,04,19,2024,05,03,11,12,2023,25,12,2023,2023,11,13,2023,11,20,1
0,0,42,0,35,0,7.0,4.0,4.0,11.0,1.0,1.0,9.0,37.0,-3.0,0,3.0,2023,09,11,2023,10,23,09,04,2023,14,05,2023,2024,03,25,2024,04,01,0
1,2,21,0,21,2,7.0,5.0,5.0,11.0,4.0,7.0,12.0,51.0,11.0,0,3.6666666666666665,2024,04,20,2024,05,11,22,08,2023,12,09,2023,2023,12,01,2023,12,08,0
2,0,28,0,21,0,5.0,9.0,11.0,10.0,7.0,5.0,4.0,51.0,11.0,0,3.1666666666666665,2023,07,07,2023,08,04,11,08,2023,01,09,2023,2023,12,29,2024,01,05,0
2,2,28,0,21,1,10.0,10.0,3.0,11.0,1.0,12.0,8.0,55.0,15.0,0,3.3333333333333335,2023,06,29,2023,07,27,09,08,2023,30,08,2023,2023,08,28,2023,09,04,0
3,2,21,0,28,2,1.0,10.0,9.0,6.0,4.0,7.0,8.0,45.0,5.0,0,3.3333333333333335,2024,04,14,2024,05,05,15,10,2023,12,11,2023,2024,01,10,2024,01,17,0
3,0,14,1,28,1,2.0,12.0,7.0,8.0,9.0,2.0,2.0,42.0,2.0,0,2.5,2023,09,05,2023,09,19,18,11,2023,16,12,2023,2023,09,24,2023,10,01,1
2,0,21,0,42,1,9.0,7.0,2.0,9.0,9.0,4.0,8.0,48.0,8.0,0,2.6666666666666665,2024,02,27,2024,03,19,13,05,2023,24,06,2023,2023,06,15,2023,06,22,0
0,2,28,0,21,1,11.0,5.0,10.0,8.0,1.0,5.0,10.0,50.0,10.0,0,2.1666666666666665,2023,06,04,2023,07,02,26,06,2023,17,07,2023,2023,05,10,2023,05,17,0
2,2,28,0,14,2,2.0,7.0,4.0,9.0,10.0,1.0,7.0,40.0,0.0,0,4.0,2024,02,28,2024,03,27,24,11,2023,08,12,2023,2023,05,27,2023,06,03,0
2,2,28,0,21,1,8.0,2.0,8.0,3.0,10.0,7.0,9.0,47.0,7.0,0,3.3333333333333335,2023,06,29,2023,07,27,09,08,2023,30,08,2023,2023,06,16,2023,06,23,0
2,0,21,0,42,2,7.0,11.0,8.0,9.0,8.0,7.0,1.0,51.0,11.0,0,1.8333333333333333,2023,10,05,2023,10,26,06,03,2024,17,04,2024,2024,01,17,2024,01,24,0
1,2,28,0,14,0,6.0,10.0,9.0,8.0,2.0,8.0,7.0,50.0,10.0,0,2.1666666666666665,2023,06,29,2023,07,27,20,05,2023,03,06,2023,2024,01,26,2024,02,02,0
0,2,28,0,21,1,12.0,11.0,8.0,5.0,12.0,3.0,2.0,53.0,13.0,0,2.1666666666666665,2023,06,04,2023,07,02,26,06,2023,17,07,2023,2023,09,23,2023,09,30,0
2,0,28,0,14,1,8.0,9.0,5.0,9.0,10.0,7.0,6.0,54.0,14.0,0,4.0,2024,01,30,2024,02,27,06,04,2024,20,04,2024,2023,04,18,2023,04,25,0
0,2,14,1,28,2,8.0,6.0,6.0,7.0,9.0,1.0,2.0,39.0,-1.0,0,3.1666666666666665,2024,01,12,2024,01,26,01,11,2023,29,11,2023,2023,10,19,2023,10,26,1
2,2,42,0,21,1,11.0,7.0,7.0,1.0,5.0,8.0,4.0,43.0,3.0,0,3.0,2024,04,08,2024,05,20,12,06,2023,03,07,2023,2023,10,13,2023,10,20,0
1,2,21,0,28,1,11.0,12.0,3.0,12.0,9.0,5.0,4.0,56.0,16.0,0,2.5,2024,01,28,2024,02,18,09,10,2023,06,11,2023,2024,02,24,2024,03,02,0
1,2,35,0,28,1,5.0,5.0,3.0,10.0,3.0,4.0,3.0,33.0,-7.0,1,2.5,2023,08,19,2023,09,23,26,10,2023,23,11,2023,2024,01,11,2024,01,18,0
1,2,21,0,28,2,7.0,2.0,8.0,3.0,12.0,6.0,6.0,44.0,4.0,0,3.6666666666666665,2024,01,28,2024,02,18,09,10,2023,06,11,2023,2024,01,11,2024,01,18,0
